# Simulation 9 (Up to date)
# 494 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (20.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
49.903,373.11,-7.4657,0.0025263,7.4679,0.15416,-64.938,7.1158e-4,64.938,180,2.061,0.15414,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.022035,275048,0,1.8632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010056,NaN,NaN,NaN,NaN,2.0213,12.551,969.05,338.9,0.5,0.11506
50.403,369.38,-7.4648,0.0018817,7.466,0.077142,-65.959,6.5573e-4,65.959,180,2.0225,0.077119,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.022029,275059,0,1.8629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001002,NaN,NaN,NaN,NaN,2.0029,12.575,969.49,338.92,0.5,0.11509
50.903,365.65,-7.4629,0.0038774,7.4657,0.15352,-66.951,6.0087e-4,66.951,180,1.9457,0.15347,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.022027,275132,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010002,NaN,NaN,NaN,NaN,1.9062,12.599,969.93,338.93,0.5,0.11511
51.403,361.91,-7.4617,0.002364,7.4638,0.15401,-67.904,5.4737e-4,67.904,180,1.8687,0.15399,28.61,-80.601,9.7911,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02202,275143,0,1.8632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9675e-4,NaN,NaN,NaN,NaN,1.8291,12.623,970.37,338.95,0.5,0.11514
51.903,358.18,-7.4578,0.0077484,7.4663,0.34559,-68.882,4.9568e-4,68.882,180,2.0415,0.34551,28.61,-80.601,9.7911,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.022027,275320,0,1.8652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9346e-4,NaN,NaN,NaN,NaN,2.1326,12.648,970.8,338.96,0.5,0.11517
52.403,354.46,-7.4596,-0.0035842,7.4588,0.16444,-69.882,4.4379e-4,69.882,180,1.9593,0.1644,28.61,-80.601,9.7911,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.022004,275125,0,1.8621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010002,NaN,NaN,NaN,NaN,1.9169,12.672,971.24,338.98,0.5,0.11519
52.903,350.73,-7.4576,0.0038984,7.46,0.10826,-70.848,3.9103e-4,70.848,180,1.9052,0.10819,28.61,-80.601,9.7911,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.022007,275252,0,1.8634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9691e-4,NaN,NaN,NaN,NaN,1.8776,12.696,971.68,338.99,0.5,0.11525
53.403,347,-7.4568,0.0017877,7.4577,0.025817,-71.804,3.3917e-4,71.804,180,1.9181,0.025755,28.61,-80.601,9.7911,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021999,275246,0,1.8629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9444e-4,NaN,NaN,NaN,NaN,1.9255,12.72,972.12,339.01,0.5,0.11528
53.903,343.27,-7.4549,0.0036944,7.4573,0.1184,-72.778,2.8799e-4,72.778,180,1.9772,0.11834,28.61,-80.601,9.7911,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021997,275315,0,1.8634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9485e-4,NaN,NaN,NaN,NaN,2.0089,12.745,972.55,339.02,0.5,0.11531
54.403,339.54,-7.4538,0.0022527,7.4553,0.10659,-73.753,2.3643e-4,73.753,180,1.9239,0.10657,28.61,-80.601,9.7911,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02199,275324,0,1.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9709e-4,NaN,NaN,NaN,NaN,1.8968,12.769,972.99,339.04,0.5,0.11535
54.903,335.82,-7.4489,0.0098056,7.4595,0.38361,-74.763,1.8469e-4,74.763,180,2.1157,0.38348,28.61,-80.601,9.7911,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.022001,275560,0,1.8658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9473e-4,NaN,NaN,NaN,NaN,2.2163,12.793,973.43,339.05,0.5,0.11538
55.403,332.09,-7.4513,-0.0047667,7.4506,0.20959,-75.847,1.3169e-4,75.847,180,2.2205,0.20954,28.61,-80.601,9.7911,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021974,275312,0,1.8621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010024,NaN,NaN,NaN,NaN,2.2759,12.817,973.86,339.07,0.5,0.11542
55.903,328.37,-7.4498,0.0029516,7.4514,0.056065,-76.95,7.5658e-5,76.95,180,2.1925,0.055987,28.61,-80.601,9.7912,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021975,275423,0,1.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010075,NaN,NaN,NaN,NaN,2.1786,12.841,974.3,339.08,0.5,0.11548
56.403,324.64,-7.4481,0.0033218,7.4504,0.13065,-78.03,1.7932e-5,78.03,180,2.1272,0.13061,28.61,-80.601,9.7912,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021972,275470,0,1.8633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001006,NaN,NaN,NaN,NaN,2.0938,12.866,974.74,339.1,0.5,0.11551
56.903,320.92,-7.4443,0.007567,7.4526,0.34022,-79.136,-3.9543e-5,79.136,-180,2.2972,0.34014,28.61,-80.601,9.7912,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021977,275633,0,1.8651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010028,NaN,NaN,NaN,NaN,2.3864,12.89,975.17,339.11,0.5,0.11553
57.403,317.2,-7.4466,-0.0045977,7.4445,0.055377,-80.278,-9.7848e-5,80.278,-180,2.2696,0.055186,28.61,-80.601,9.7912,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021952,275412,0,1.8617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010103,NaN,NaN,NaN,NaN,2.256,12.914,975.61,339.12,0.5,0.11556
57.903,313.47,-7.4442,0.0049388,7.4467,0.044256,-81.418,-1.5768e-4,81.418,-180,2.2916,0.04398,28.61,-80.601,9.7912,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021958,275577,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010092,NaN,NaN,NaN,NaN,2.3038,12.938,976.05,339.14,0.5,0.11559
58.403,309.75,-7.4401,0.0081369,7.4489,0.35133,-82.52,-2.1797e-4,82.52,-180,2.116,0.35124,28.61,-80.601,9.7912,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021963,275740,0,1.8653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00101,NaN,NaN,NaN,NaN,2.0255,12.962,976.48,339.15,0.5,0.11561
58.903,306.03,-7.4414,-0.0026648,7.4421,0.22851,-83.55,-2.7706e-4,83.55,-180,2.0018,0.22849,28.61,-80.601,9.7912,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021942,275569,0,1.8626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010013,NaN,NaN,NaN,NaN,1.9431,12.987,976.92,339.17,0.5,0.11566
59.403,302.31,-7.4404,0.002053,7.4417,0.080387,-84.561,-3.3322e-4,84.561,-180,2.0419,0.080361,28.61,-80.601,9.7912,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02194,275635,0,1.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9648e-4,NaN,NaN,NaN,NaN,2.0635,13.011,977.36,339.18,0.5,0.1157
59.903,298.59,-7.4366,0.0075274,7.4442,0.31155,-85.62,-3.8772e-4,85.62,-180,2.1977,0.31146,28.61,-80.601,9.7912,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021946,275809,0,1.8649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9809e-4,NaN,NaN,NaN,NaN,2.2792,13.035,977.79,339.2,0.5,0.11572
60.403,294.87,-7.4373,-0.0012288,7.4386,0.22574,-86.691,-4.4334e-4,86.691,-180,2.0848,0.22573,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021929,275683,0,1.8628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010046,NaN,NaN,NaN,NaN,2.0269,13.059,978.23,339.21,0.5,0.11575
60.903,291.16,-7.4341,0.0062304,7.441,0.31132,-87.695,-4.9973e-4,87.695,-180,1.9292,0.31125,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021935,275852,0,1.8647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9959e-4,NaN,NaN,NaN,NaN,1.8492,13.083,978.67,339.23,0.5,0.11578
61.403,287.44,-7.4356,-0.0030033,7.4344,0.084967,-88.67,-5.5402e-4,88.67,-180,1.9716,0.084914,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021915,275690,0,1.8621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9253e-4,NaN,NaN,NaN,NaN,1.9944,13.107,979.1,339.24,0.5,0.1158
61.903,283.72,-7.4335,0.0042136,7.4357,0.047913,-89.65,-6.0662e-4,89.65,-180,1.9478,0.047727,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021918,275820,0,1.8634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9449e-4,NaN,NaN,NaN,NaN,1.9361,13.132,979.54,339.26,0.5,0.11583
62.403,280,-7.4322,0.0026113,7.4339,0.10413,-90.611,-6.5878e-4,90.611,-180,1.8957,0.1041,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021912,275835,0,1.8632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9323e-4,NaN,NaN,NaN,NaN,1.8695,13.156,979.97,339.27,0.5,0.11586
62.903,276.29,-7.4305,0.0035149,7.4333,0.16523,-91.538,-7.1013e-4,91.538,-180,1.8131,0.16519,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021909,275891,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9093e-4,NaN,NaN,NaN,NaN,1.7711,13.18,980.41,339.29,0.5,0.11591
63.403,272.57,-7.4299,0.0011686,7.4306,0.054747,-92.451,-7.6002e-4,92.451,-180,1.8405,0.054735,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.0219,275872,0,1.8628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8742e-4,NaN,NaN,NaN,NaN,1.8554,13.204,980.85,339.3,0.5,0.11594
63.903,268.86,-7.4137,0.032354,7.4522,0.76105,-93.466,-8.0888e-4,93.466,-180,2.2207,0.76036,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021962,276754,0,1.8743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8842e-4,NaN,NaN,NaN,NaN,2.4163,13.228,981.28,339.32,0.5,0.11597
64.403,265.15,-7.4269,-0.026426,7.421,0.4362,-94.522,-8.6095e-4,94.522,-180,2.003,0.43539,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02187,275679,0,1.8594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010029,NaN,NaN,NaN,NaN,1.8908,13.252,981.72,339.33,0.5,0.11599
64.903,261.44,-7.4254,0.0030251,7.4276,0.12612,-95.54,-9.1558e-4,95.54,-180,2.066,0.12608,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021888,276001,0,1.8633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9476e-4,NaN,NaN,NaN,NaN,2.0993,13.277,982.15,339.34,0.5,0.11602
65.403,257.73,-7.4246,0.0017254,7.4254,0.0028016,-96.573,-9.6971e-4,96.573,-180,2.0671,0.0022073,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021881,276002,0,1.8629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9731e-4,NaN,NaN,NaN,NaN,2.0684,13.301,982.59,339.36,0.5,0.11605
65.903,254.02,-7.4155,0.018008,7.436,0.54536,-97.538,-0.0010242,97.538,-180,1.7946,0.54507,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021911,276475,0,1.8689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9725e-4,NaN,NaN,NaN,NaN,1.6553,13.325,983.02,339.37,0.5,0.1161
66.403,250.31,-7.4233,-0.015566,7.4169,0.18749,-98.412,-0.0010764,98.412,-180,1.7012,0.18685,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021854,275846,0,1.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8485e-4,NaN,NaN,NaN,NaN,1.6536,13.349,983.46,339.39,0.5,0.11613
66.903,246.6,-7.42,0.0066792,7.4233,0.00668,-99.263,-0.0011247,99.263,-180,1.7012,9.927e-5,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021872,276166,0,1.8639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8229e-4,NaN,NaN,NaN,NaN,1.702,13.373,983.89,339.4,0.5,0.11616
67.403,242.89,-7.4141,0.011803,7.4279,0.45206,-100.17,-0.0011708,100.17,-180,1.9272,0.45191,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021884,276417,0,1.8668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8188e-4,NaN,NaN,NaN,NaN,2.044,13.397,984.33,339.42,0.5,0.11619
67.903,239.18,-7.4189,-0.0095309,7.415,0.15226,-101.11,-0.0012182,101.11,-180,1.8512,0.15196,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021845,276016,0,1.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8999e-4,NaN,NaN,NaN,NaN,1.8127,13.421,984.76,339.43,0.5,0.11622
68.403,235.47,-7.414,0.0097888,7.4222,0.29393,-102.08,-0.0012673,102.08,-180,1.9981,0.29377,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021866,276366,0,1.8653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8749e-4,NaN,NaN,NaN,NaN,2.0743,13.445,985.2,339.45,0.5,0.11624
68.903,231.76,-7.4157,-0.0034439,7.4144,0.11064,-103.06,-0.0013175,103.06,-180,1.9428,0.11059,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021842,276156,0,1.8621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9296e-4,NaN,NaN,NaN,NaN,1.915,13.469,985.63,339.46,0.5,0.11628
69.403,228.06,-7.4078,0.015856,7.4247,0.48456,-103.97,-0.001369,103.97,-180,1.7006,0.4843,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021871,276618,0,1.8679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9083e-4,NaN,NaN,NaN,NaN,1.5773,13.494,986.07,339.48,0.5,0.11633
69.903,224.35,-7.4077,8.8615e-5,7.4181,0.51586,-104.89,-0.0014182,104.89,-180,1.9586,0.51586,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021851,276452,0,1.8652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8034e-4,NaN,NaN,NaN,NaN,2.0916,13.518,986.5,339.49,0.5,0.11636
70.403,220.65,-7.4125,-0.0095761,7.4081,0.10581,-105.85,-0.0014669,105.85,-180,1.9059,0.10538,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02182,276162,0,1.8609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9052e-4,NaN,NaN,NaN,NaN,1.8795,13.542,986.94,339.51,0.5,0.11639
70.903,216.94,-7.4092,0.0065548,7.4129,0.10675,-106.79,-0.0015172,106.79,-180,1.8526,0.10655,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021834,276421,0,1.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8892e-4,NaN,NaN,NaN,NaN,1.826,13.566,987.37,339.52,0.5,0.11642
71.403,213.24,-7.4077,0.0030949,7.411,0.21152,-107.75,-0.001567,107.75,-180,1.9583,0.2115,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021827,276427,0,1.8636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8636e-4,NaN,NaN,NaN,NaN,2.0133,13.59,987.81,339.53,0.5,0.11644
71.903,209.54,-7.403,0.0092774,7.4145,0.42347,-108.67,-0.0016172,108.67,-180,1.7467,0.42337,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021836,276641,0,1.8661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.905e-4,NaN,NaN,NaN,NaN,1.6391,13.614,988.24,339.55,0.5,0.11647
72.403,205.84,-7.4038,-0.0015007,7.4084,0.373,-109.59,-0.0016665,109.59,-180,1.9332,0.37299,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021818,276493,0,1.8637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8147e-4,NaN,NaN,NaN,NaN,2.0294,13.638,988.67,339.56,0.5,0.1165
72.903,202.13,-7.4047,-0.0017858,7.4048,0.16521,-110.54,-0.0017153,110.54,-180,1.8506,0.1652,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021806,276438,0,1.8625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8897e-4,NaN,NaN,NaN,NaN,1.8089,13.662,989.11,339.58,0.5,0.11655
73.403,198.43,-7.4033,0.0028319,7.4048,0.058533,-111.47,-0.0017649,111.47,-180,1.8798,0.058464,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021805,276517,0,1.8632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8572e-4,NaN,NaN,NaN,NaN,1.8955,13.686,989.54,339.59,0.5,0.11658
73.903,194.73,-7.402,0.002605,7.4034,0.066542,-112.42,-0.0018142,112.42,-180,1.913,0.066491,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.0218,276545,0,1.8632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8672e-4,NaN,NaN,NaN,NaN,1.9308,13.71,989.98,339.61,0.5,0.11661
74.403,191.03,-7.3999,0.0041563,7.4033,0.18696,-113.35,-0.0018641,113.35,-180,1.8196,0.18691,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021799,276620,0,1.8638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8792e-4,NaN,NaN,NaN,NaN,1.7725,13.734,990.41,339.62,0.5,0.11664
74.903,187.33,-7.3984,0.0029174,7.4018,0.2258,-114.23,-0.0019135,114.23,-180,1.7067,0.22578,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021793,276645,0,1.8637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.839e-4,NaN,NaN,NaN,NaN,1.6497,13.758,990.85,339.64,0.5,0.11666
75.403,183.63,-7.3951,0.006549,7.4034,0.36167,-115.04,-0.001961,115.04,-180,1.5259,0.36161,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021797,276784,0,1.8651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7941e-4,NaN,NaN,NaN,NaN,1.4343,13.782,991.28,339.65,0.5,0.11669
75.903,179.93,-7.3906,0.0090676,7.406,0.53079,-115.87,-0.0020052,115.87,-180,1.7912,0.53071,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021804,276960,0,1.8671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7263e-4,NaN,NaN,NaN,NaN,1.9271,13.806,991.71,339.67,0.5,0.11672
76.403,176.24,-7.3947,-0.0080757,7.395,0.33515,-116.81,-0.0020491,116.81,-180,1.9588,0.33505,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02177,276626,0,1.8622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8165e-4,NaN,NaN,NaN,NaN,2.0451,13.83,992.15,339.68,0.5,0.11676
76.903,172.54,-7.3865,0.0163,7.4067,0.55996,-117.86,-0.0020967,117.86,-180,2.2386,0.55972,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021804,277146,0,1.8688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8893e-4,NaN,NaN,NaN,NaN,2.3815,13.854,992.58,339.69,0.5,0.1168
77.403,168.85,-7.391,-0.0089084,7.3932,0.41808,-118.93,-0.0021494,118.93,-180,2.0296,0.41799,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021763,276719,0,1.8626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010005,NaN,NaN,NaN,NaN,1.9237,13.878,993.01,339.71,0.5,0.11683
77.903,165.15,-7.3922,-0.0025774,7.391,0.0093858,-119.94,-0.0022044,119.94,-180,2.0341,0.009025,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021756,276714,0,1.8622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9151e-4,NaN,NaN,NaN,NaN,2.0372,13.902,993.45,339.72,0.5,0.11685
